sample_index,timestamp_s,omega_x,omega_y,omega_z,acc_x,acc_y,acc_z
62,0.632916212082,0.236323565245,-0.270743221045,-0.092500604689,-8.658242225647,-13.315216064453,16.534780502319
63,0.640204668045,0.043787319213,-0.028349284083,-0.028690500185,-3.942187309265,-0.846202194691,13.571749687195
64,0.649622201920,0.188530415297,0.067227877676,-0.112853504717,0.256237775087,-1.583764433861,1.016995787621
65,0.657191753387,0.007298237644,0.201733991504,-0.030919799581,-2.286923408508,2.868335008621,7.100001335144
66,0.669883728027,-0.054817497730,0.421472191811,-0.022147389129,-2.571393489838,4.691473960876,11.647954940796
67,0.679638862610,-0.205326810479,0.169629693031,-0.001776550431,-2.355104684830,1.583956122398,11.428731918335
68,0.685744524002,-0.252462357283,0.059244859964,0.055431537330,-5.032076835632,1.778447389603,15.684904098511
69,0.699509859085,-0.181989893317,0.028497496620,0.063305914402,-4.236920833588,-1.124837756157,14.179196357727
70,0.710798501968,0.010669059120,-0.125658810139,0.050183434039,-2.197182655334,-3.700631618500,10.695190429688
71,0.716257095337,0.171146079898,-0.110408827662,0.050256174058,-1.310402274132,-2.197527408600,8.582520484924
72,0.737651586533,0.262794673443,0.028461256996,0.028005329892,0.345168322325,0.488881468773,6.658463954926
73,0.743838071823,0.142122447491,0.105011396110,0.016747862101,-1.154250741005,1.435926437378,10.645393371582
74,0.750895500183,-0.031144371256,0.140441045165,0.021902700886,-2.245428323746,2.229929924011,12.721250534058
75,0.759890317917,-0.194267019629,0.173755735159,0.022274984047,-2.465593576431,2.412234783173,11.956967353821
76,0.769837141037,-0.248307615519,0.023588407785,0.019709523767,-2.915806293488,0.737031400204,12.432186126709
77,0.776589155197,-0.120667763054,-0.102188020945,-0.000735369045,-2.297651052475,-0.236940681934,12.051298141479
78,0.789247035980,-0.008674931712,-0.156422302127,0.006753204390,-1.570119261742,-2.113849639893,9.897343635559
79,0.799927473068,0.147632077336,-0.177596122026,-0.019199207425,1.104485750198,-3.298108577728,6.221101760864
80,0.806190967560,0.263353019953,-0.116540327668,-0.029248066247,0.588823437691,-1.345362663269,6.849824905396
81,0.819110631943,0.201173618436,0.005880316719,-0.021454341710,-0.909862637520,2.690859079361,9.647836685181
82,0.836077690125,0.061860132962,0.062628984451,-0.020070455968,0.399506300688,1.724995136261,8.308825492859
83,0.842550754547,-0.009112543426,-0.015205509029,-0.032638311386,0.413913100958,1.537944197655,8.361270904541
84,0.849929809570,-0.065392948687,0.032534837723,-0.035662282258,-0.811128616333,1.642768263817,11.270879745483
85,0.859090089798,-0.033723480999,0.013900838792,-0.040892034769,0.491311937571,1.089159488678,9.526774406433
86,0.866864442825,-0.005903840531,-0.085254348814,-0.031801171601,1.146376252174,0.067357584834,9.315530776978
87,0.879191637039,0.071088224649,-0.040909670293,-0.020635761321,1.211380004883,-1.138044238091,9.816866874695
88,0.889084577560,0.142703175545,-0.001114096842,-0.003725246526,3.192113399506,-3.132450342178,6.913177013397
89,0.897541761398,0.131659239531,-0.073401324451,0.013834927231,3.009140014648,-1.103743553162,8.070292472839
90,0.909164905548,0.111380800605,-0.037662502378,0.021507555619,2.292369842529,-0.036329127848,9.768643379211
91,0.919529438019,0.051310170442,0.017505973577,0.034390944988,3.611464500427,0.505570471287,7.124817848206
92,0.926275968552,-0.044926393777,-0.040551111102,0.041588712484,3.169871807098,1.269312977791,9.868824005127
93,0.942470788956,-0.080493219197,-0.040849380195,0.043033380061,2.960130691528,0.058609306812,11.162235260010
94,0.949509143829,-0.063235387206,-0.004966252483,0.039025325328,4.209514617920,-0.173581525683,7.204213619232
95,0.956091880798,-0.034036073834,-0.022214032710,0.030419651419,4.232598781586,-0.308420985937,8.576490402222
96,0.969422817230,-0.049961242825,-0.020898394287,0.030111264437,3.628935337067,0.066454544663,9.565903663635
97,0.984197139740,-0.030660999939,0.061125308275,0.034440223128,1.211472272873,-6.118737220764,13.865865707397
98,0.986115455627,-0.093339793384,0.007313273381,0.033080153167,2.080600023270,-11.915052413940,5.120670795441
99,1.002000570297,-0.500898778439,-0.179861158133,0.055255182087,-10.144740104675,13.065011024475,15.253142356873
100,1.009169816971,-0.161602348089,-0.065542243421,0.052925597876,-1.668206691742,-1.339116096497,13.335289001465
101,1.015745401382,-0.155599564314,-0.048174478114,0.111860007048,3.070888519287,-0.233589589596,-6.830339431763
102,1.029257535934,0.090424530208,0.110653147101,-0.001376584172,-4.820013523102,-2.299300193787,13.280615806580
103,1.047091245651,0.134109303355,0.432894051075,0.053357332945,-4.113267421722,-5.718211650848,16.604627609253
104,1.053045988083,0.236990615726,0.127975136042,-0.002948197071,-2.054657220840,-0.297109127045,8.130992889404
105,1.059102535248,0.197794303298,0.034312020987,-0.066332511604,-5.947696208954,-1.306910991669,19.055372238159
106,1.069448947906,0.116554252803,0.030035855249,-0.050420224667,-2.295741081238,0.428969651461,10.336127281189
107,1.076171636581,-0.040239736438,-0.193762093782,-0.050695650280,-2.093386888504,1.349985480309,11.058199882507
108,1.089533567429,-0.171450242400,-0.117565438151,-0.047454558313,-2.687125921249,1.471312761307,11.559283256531
109,1.099301099777,-0.159330084920,0.000223698094,-0.015159899369,0.787421941757,-0.214670747519,5.113651275635
110,1.105790853500,-0.032637048513,0.062524572015,-0.013762541115,-1.918694019318,-1.176202178001,11.702078819275
111,1.119404315948,0.135568484664,0.165945366025,-0.021074475721,-1.208578944206,-2.065553903580,10.000617980957
112,1.132377862930,0.213777139783,0.098143473268,-0.004505219404,-1.597012519836,0.186393827200,9.328274726868
113,1.142507791519,0.236555457115,-0.003200164065,-0.010300831869,-3.765437602997,1.814427971840,14.790230751038
114,1.149569272995,0.110989332199,-0.105261586607,0.002475539222,-1.913282394409,1.134024500847,11.477943420410
115,1.162542819977,-0.056739542633,-0.193083882332,0.002404653700,0.078943930566,0.812228560448,7.115269184113
116,1.169618368149,-0.155063807964,-0.177263930440,0.003946643323,-0.320732444525,-0.231167137623,8.003978729248
117,1.179424047470,-0.176841899753,-0.060021173209,0.027874529362,-0.115991301835,-1.007121801376,7.766208171844
118,1.189666748047,-0.104910016060,-0.014548941515,0.026204982772,0.423759043217,-1.388597369194,6.165451526642
119,1.195808887482,-0.009875884280,0.077787324786,0.043151933700,0.066186837852,-1.310855746269,8.421379089355
120,1.211169958115,0.068850740790,0.037331376225,0.032343488187,-0.218425095081,0.146709084511,9.901121139526
121,1.219265222549,0.074812673032,-0.000573498546,0.042306367308,0.096920676529,0.512442111969,9.619644165039
122,1.225963592529,0.034992549568,-0.011864750646,0.050570156425,0.947208642960,0.391274094582,8.317000389099
123,1.239473342896,-0.005446650553,-0.022924968973,0.041345812380,1.173215270042,-0.289880782366,8.356489181519
124,1.249746561050,-0.058940481395,-0.057628236711,0.032476913184,1.499624848366,0.611202120781,9.335033416748
125,1.255836486816,-0.099340192974,-0.064084880054,0.018846126273,2.238177061081,0.657226324081,8.265134811401
126,1.269298791885,-0.099087715149,-0.072187498212,-0.005265404005,3.000680923462,-0.189807206392,8.130258560181
127,1.279263973236,-0.059272609651,-0.030230611563,-0.007445839699,2.555480480194,0.001080332790,10.064656257629
128,1.286973714828,0.013440161012,-0.060147564858,-0.018156854436,3.536141633987,0.561914265156,8.120893478394
129,1.299535751343,0.036301575601,-0.058266945183,-0.028236864135,2.964402198792,0.720207929611,10.075203895569
130,1.309490203857,0.032578248531,-0.023852160200,-0.027615962550,3.038077354431,0.076340548694,10.442545890808
131,1.320375442505,0.008077388629,-0.054786365479,-0.029465368018,4.158778667450,1.026667237282,8.434809684753
132,1.331397533417,0.031626127660,-0.070562981069,-0.026605473831,3.702435493469,0.402758270502,9.535717010498
133,1.346183538437,0.052849866450,-0.024106359109,-0.020652426407,4.348754405975,0.228259384632,7.673652172089
134,1.352703094482,0.080761380494,0.000994845293,-0.018670592457,3.762928724289,0.798175930977,9.142134666443
135,1.360630273819,0.257070988417,-0.021318444982,-0.050178695470,2.915636539459,-5.497491836548,8.728956222534
136,1.369405984879,0.385095387697,-0.032079219818,0.033299211413,-3.859015941620,-21.725570678711,14.600465774536
137,1.375946760178,-0.023242745548,-0.065634869039,-0.015928208828,-2.931800842285,0.337129801512,6.842631340027
138,1.389113187790,0.150902539492,-0.010624764487,-0.100205987692,-3.002678871155,-4.716619491577,2.313265562057
139,1.399455070496,-0.070580981672,0.273832827806,-0.010798998177,-3.837923526764,4.561350822449,10.102093696594
140,1.407801628113,-0.124734118581,0.417298525572,-0.033986568451,-0.775944232941,4.514456748962,7.462469577789
141,1.419177770615,-0.309523493052,0.085578687489,0.000021068379,-4.860064506531,3.344392538071,15.151638031006
142,1.429174184799,-0.314603209496,0.073473930359,0.057624030858,-5.440293788910,0.859149813652,18.083398818970
143,1.436371326447,-0.182259574533,-0.001873153378,0.051404844970,-2.968018531799,-1.259488105774,12.081729888916
144,1.456624507904,0.061348915100,-0.167675018311,0.052218616009,-2.911120414734,-3.051335096359,11.828161239624
145,1.464317321777,0.212742060423,-0.149280145764,0.043206233531,-1.529627680779,-1.040583729744,9.078891754150
146,1.472048521042,0.229388237000,-0.018726583570,0.013862979598,-0.046205643564,0.894725501537,7.155300140381
147,1.479926586151,0.100466236472,0.094424806535,0.017515743151,-1.924999952316,2.962596893311,11.013522148132
148,1.489374399185,-0.093253925443,0.150815159082,0.010813714936,-2.196538686752,1.585405588150,12.213640213013
149,1.496194601059,-0.201355859637,0.110929131508,0.022403521463,-1.660751342773,2.029154777527,9.010124206543
150,1.509799480438,-0.280305117369,0.004870191216,0.014972746372,-3.602907657623,-1.507130861282,13.965167045593
151,1.519163131714,-0.113005682826,-0.121384650469,-0.006291292142,-2.952229022980,-2.595316648483,12.302732467651
152,1.525980949402,0.016079459339,-0.200131163001,-0.006053527351,0.044615846127,-4.184984207153,7.806719303131
153,1.539203166962,0.193674474955,-0.187132075429,-0.007642210927,-0.826376736164,-1.550560951233,8.744265556335
154,1.551231861115,0.232072919607,-0.051740001887,-0.005959049333,0.062214769423,1.191070318222,7.331247806549
155,1.562514305115,0.130777716637,-0.013539987616,-0.014970639721,0.859645187855,1.459169507027,5.392986774445
156,1.569154739380,-0.045931495726,0.040656361729,-0.011952353641,-0.348646223545,-0.228834703565,9.667840003967
157,1.579363584518,-0.113246120512,0.063229486346,-0.012310529128,0.281593918800,-2.781949043274,8.675666809082
158,1.588955402374,-0.135038778186,-0.001052008709,-0.031080186367,1.440227270126,-3.814660787582,6.937363624573
159,1.605412960052,-0.062980450690,-0.034811142832,-0.044643122703,0.123346872628,-4.951047897339,9.628604888916
160,1.609242439270,0.014466420747,-0.009195957333,-0.043640367687,1.329635858536,-4.477863311768,8.942635536194
161,1.620359659195,0.110318347812,-0.045220416039,-0.026870328933,2.156705617905,-2.043065786362,7.439352035522
162,1.629387140274,0.101955398917,-0.047802381217,-0.006934759673,1.787585973740,0.538684427738,8.720406532288
163,1.639458179474,0.082881495357,-0.009076102637,0.022383583710,1.757596373558,1.876633644104,9.077978134155
164,1.645800590515,0.039934456348,-0.008295188658,0.027586851269,3.322917938232,1.023218035698,8.223989486694
165,1.666097640991,-0.016185218468,-0.024685604498,0.033354908228,3.593551635742,-0.428056389093,7.773474693298
166,1.672758579254,-0.062787912786,-0.012891475111,0.025888705626,2.980738878250,-0.578508913517,9.624847412109
167,1.679121494293,-0.082855328918,-0.007125864271,0.021171385422,3.621816396713,-1.282911896706,9.394742012024
168,1.689795255661,-0.069038428366,-0.038047157228,0.026263630018,3.595559120178,-0.349160939455,9.583973884583
169,1.706640720367,-0.049836486578,-0.012587072328,0.028915524483,3.621032238007,0.126549407840,9.696202278137
170,1.709390640259,-0.063674136996,-0.010847754776,0.033867623657,3.905453681946,0.800163686275,8.865142822266
171,1.719193696976,-0.091222509742,0.022318778560,0.045333839953,2.777339220047,-2.738307952881,9.487892150879
172,1.730536222458,-0.026683922857,0.040930900723,0.037740394473,2.580681324005,-8.151167869568,14.413947105408
173,1.736974239349,-0.453358232975,-0.066246747971,0.056663781404,-4.545474052429,-0.852352976799,7.526332855225
174,1.749454736710,-0.030060451478,-0.208759114146,0.022114090621,-1.061092495918,-5.044939994812,7.373754978180
175,1.766191005707,-0.094817325473,-0.014420947060,0.093317635357,0.907777667046,-0.332188397646,-4.902240753174
176,1.772566556931,0.086439259350,0.150440499187,0.003228100017,-2.332869291306,0.309689581394,8.085299491882
177,1.779227733612,0.113456316292,0.367438465357,0.048021636903,-5.649290084839,-4.506228923798,20.499799728394
178,1.789398193359,0.252924740314,0.180753231049,0.028514504433,-2.328584432602,2.216959476471,9.212285041809
179,1.796252250671,0.214908823371,0.001937874593,-0.063555687666,-4.302238941193,2.608425378799,15.082496643066
180,1.809174537659,0.084306098521,-0.027907880023,-0.049433495849,-2.878695726395,1.594292521477,12.083856582642
181,1.819227695465,-0.065555922687,-0.183550521731,-0.049479153007,-2.604500293732,0.585957825184,11.942477226257
182,1.825796842575,-0.179894194007,-0.105275630951,-0.046817522496,-2.083481788635,1.948781013489,10.291378974915
183,1.839121818542,-0.124031990767,0.050651777536,-0.009064576589,0.891665756702,0.004691768438,5.614664077759
184,1.849581480026,0.010345099494,0.096195563674,-0.001935927197,-1.808794975281,-1.652478337288,11.256813049316
185,1.856849908829,0.196395382285,0.161478385329,-0.010038730688,-2.604613065720,-2.182575702667,12.038156509399
186,1.872548103333,0.259891986847,0.120079651475,0.006917277351,-1.442635536194,-0.255803078413,9.108007431030
187,1.879214048386,0.223574697971,-0.023047143593,0.000579790212,-3.400962829590,2.040168285370,14.560208320618
188,1.885935783386,0.064403459430,-0.111520260572,0.001837868709,-2.464433193207,3.247118473053,13.249473571777
189,1.900943279266,-0.129169866443,-0.177285492420,0.006640427280,0.035106409341,1.810139179230,5.710342407227
190,1.909807443619,-0.197825446725,-0.166462674737,0.012546801940,0.580335736275,2.194600343704,6.689932346344
191,1.916301250458,-0.180085003376,-0.025714848191,0.021336629987,-0.102426402271,-1.751553416252,7.723190307617
192,1.929459333420,-0.088934540749,0.011438258924,0.031102258712,1.309457898140,-2.126714468002,5.612133502960
193,1.939236164093,0.025687718764,0.066965758801,0.043549098074,-0.019886851311,-2.974558353424,10.303789138794
194,1.945851564407,0.110520750284,0.085441708565,0.054167468101,0.483905941248,-0.121720634401,8.755559921265
195,1.959741353989,0.104772508144,-0.013012198731,0.039184745401,0.899954795837,-0.312551081181,8.062206268311
196,1.978820323944,0.031723022461,-0.018276423216,0.037108961493,0.505899965763,-0.145262777805,9.629049301147
197,1.982752084732,-0.043605569750,-0.016932807863,0.030166435987,1.047938227654,-0.755496263504,9.389944076538
198,1.996638536453,-0.074963353574,-0.042742397636,0.026217751205,1.706325650215,-0.657470285892,9.856966018677
199,1.999223470688,-0.062265258282,-0.044759955257,0.021890923381,2.081515312195,0.064169704914,8.886829376221
200,2.006615161896,-0.016263119876,-0.048667952418,0.000042850152,2.734381198883,-0.205633655190,8.332388877869
201,2.024367094040,0.003162912559,-0.022405570373,-0.007337986026,2.791645288467,-0.015477601439,9.860356330872
202,2.029446601868,0.049092851579,-0.061767648906,-0.025284390897,3.186172485352,-0.572226822376,8.447975158691
203,2.038075447083,0.048104330897,-0.050210092217,-0.020425250754,3.527221918106,1.353197693825,8.953405380249
204,2.049518823624,0.033713795245,-0.028871472925,-0.031507346779,3.213643550873,1.088406085968,10.167073249817
205,2.059224605560,-0.002242499031,-0.039732884616,-0.023749625310,3.799701929092,1.558101415634,8.874455451965
206,2.072483062744,-0.008025185205,-0.056045852602,-0.023590885103,3.800153493881,-0.398668736219,9.426887512207
207,2.079197883606,-0.003116955748,-0.021949771792,-0.017215482891,4.451961994171,0.515272617340,7.477775096893
208,2.089316129684,-0.123681604862,0.042580075562,0.004476686940,-1.946434855461,3.529725790024,19.415102005005
209,2.095793724060,-0.396648466587,0.066893011332,0.063563436270,-0.521342456341,1.604104280472,10.174286842346
210,2.112637519836,0.317559331656,-0.219950661063,-0.012398149818,-3.241204261780,13.327419281006,11.975164413452
211,2.121313333511,0.173309937119,-0.015358982608,-0.035700008273,-3.151479959488,-7.108386039734,9.635207176208
212,2.126659154892,0.202602565289,0.173559978604,-0.111978143454,3.258615732193,2.774043798447,-2.999358892441
213,2.139568805695,-0.129419356585,0.242613226175,-0.065353050828,-3.773936271667,-1.299896955490,10.617408752441
214,2.149630784988,-0.248532086611,0.397788524628,-0.000716061331,-5.930344581604,4.267398834229,21.839677810669
215,2.155918598175,-0.354481309652,0.183875784278,-0.008612006903,-1.871385931969,0.871891558170,8.203438758850
216,2.169206619263,-0.234284803271,-0.041690405458,0.042243823409,-5.092564582825,-3.617929220200,15.030709266663
217,2.179603576660,-0.011608295143,-0.077866867185,0.057325929403,-4.597714424133,-3.327921390533,15.695361137390
218,2.186150789261,0.185759499669,-0.135491371155,0.040616884828,-0.258896857500,-3.309467315674,6.213258743286
219,2.199474334717,0.299938321114,-0.108758039773,0.042821433395,-1.245205283165,-0.837309360504,8.145008087158
220,2.210266113281,0.182683184743,0.125932514668,0.021768946201,-1.551600575447,1.832920193672,10.150229454041
221,2.217754125595,-0.018709773198,0.136609777808,-0.000216450077,-0.391163349152,2.907718896866,8.109309196472
222,2.229197978973,-0.154556855559,0.119316875935,0.005480628461,-3.086125135422,1.320614337921,13.464725494385
223,2.244945764542,-0.216661751270,0.118178784847,0.028145790100,-3.216075658798,0.293188035488,13.474431037903
224,2.246101617813,-0.148280531168,-0.060237552971,0.019958458841,-1.907454371452,-1.223151564598,9.667698860168
225,2.259252071381,0.001812671544,-0.201732009649,0.024384567514,-2.017614841461,-0.249196931720,10.373229980469
226,2.269598245621,0.180707290769,-0.168135121465,0.002388666850,-1.365558028221,-2.655852556229,10.426327705383
227,2.284093618393,0.257017314434,-0.111639194191,-0.035083163530,1.299657702446,-2.358406543732,4.623249530792
228,2.289385318756,0.174557566643,-0.045271348208,-0.027416165918,0.598878085613,0.085237331688,6.731364250183
229,2.301253795624,0.016805719584,0.051962215453,-0.008615747094,-0.300387561321,3.056932449341,8.349046707153
230,2.306572437286,-0.136300802231,0.068229399621,-0.006193285342,0.630622088909,3.165889739990,7.936663627625
231,2.320213317871,-0.183858513832,-0.004872236867,0.006410297938,0.354024678469,1.363943338394,8.858121871948
232,2.329066514969,-0.202880799770,-0.004967499990,-0.005074407440,0.066755011678,0.083378568292,9.923319816589
233,2.336011171341,-0.118989802897,-0.018040604889,-0.020589830354,1.725111961365,-0.139742553234,7.065529346466
234,2.349378347397,-0.009596963413,-0.069553405046,-0.029446028173,1.865086793900,-2.006704330444,9.355169296265
235,2.359226226807,0.111999526620,-0.043940335512,-0.014775214717,1.231811881065,-0.382012873888,10.868979454041
236,2.368044137955,0.164933547378,-0.008218648843,0.007819234394,2.538604736328,0.738296151161,8.870218276978
237,2.385842561722,0.134144037962,-0.023159774020,0.030409403145,3.031618595123,2.015187263489,7.813836097717
238,2.392528295517,0.062253944576,-0.031690526754,0.041502978653,2.524259090424,2.186783075333,10.216887474060
239,2.399287700653,-0.010308949277,0.003059905022,0.041518561542,3.119644403458,0.740674734116,9.416845321655
240,2.408306837082,-0.049908243120,-0.013480333611,0.043202109635,3.704010963440,-0.196734428406,8.565110206604
241,2.419350147247,-0.026079952717,-0.035427480936,0.034627646208,3.310013055801,-0.831995785236,9.774879455566
242,2.425806045532,-0.012537035160,-0.021937759593,0.029560778290,3.760466098785,-0.902361810207,9.257886886597
243,2.439327001572,-0.011873536743,-0.002336791251,0.021366188303,4.305451869965,-0.161915391684,8.527599334717
244,2.449439287186,-0.083986543119,0.010680421256,0.015816962346,4.119420528412,-0.002426266437,8.676736831665
245,2.455777883530,0.048865232617,0.040137596428,0.027729237452,-1.120970010757,-1.942122459412,17.221328735352
246,2.469271421432,0.185934931040,0.077292680740,-0.032952353358,-0.070237271488,-1.662632465363,15.457059860229
247,2.479314088821,-0.339909374714,-0.170315012336,0.001424922608,-3.543282508850,-3.077438116074,10.047869682312
248,2.493107080460,-0.083077542484,-0.193941369653,0.009750569239,-3.761487483978,1.331063508987,9.933969497681
249,2.503405332565,-0.119980998337,0.163405895233,0.085079044104,1.295742034912,-3.891911029816,-0.034583009779
250,2.509348630905,0.069283999503,0.213463753462,0.038047902286,-0.629542410374,1.410046815872,2.223955154419
251,2.516183853149,0.148747131228,0.243016287684,-0.022621629760,-5.632183074951,-7.403895378113,22.306045532227
252,2.529288291931,0.291086733341,0.198987528682,-0.019532712176,-2.859954118729,-3.687905073166,9.875260353088
253,2.539168119431,0.292594850063,-0.017501940951,-0.043773677200,-3.621628046036,-0.267527818680,12.716457366943
254,2.545833349228,0.116831488907,-0.041245073080,-0.038861919194,-4.135179996490,3.578631401062,14.010499000549
255,2.559158325195,-0.103147506714,-0.155070230365,-0.030487388372,-0.746062338352,2.950772523880,7.329028606415
256,2.571935176849,-0.262790560722,-0.138035565615,-0.038715232164,-1.730317592621,1.509411454201,10.089327812195
257,2.575805187225,-0.165846318007,0.095576494932,-0.010739281774,-0.546098172665,-1.068475008011,7.966766834259
258,2.601482629776,0.002145798411,0.083330802619,0.001466746442,-0.459532976151,-1.788557171822,8.156516075134
